year,target_country,super_power,allequal_model,security_model,economic_model,diplomatic_model,informational_model,sec_hierarchy,econ_hierarchy,diplo_hierarchy,info_hierarchy,arms_sales,defense_pacts,military_bases,export_dep,import_dep,fdi_dep,pfi_scores,dsp_scores,unga_voting,HOS_meetings
1997,Thailand,India,NA,NA,NA,NA,NA,0,0.01,0.73,NA,0,0,0,0,0.01,NA,NA,NA,0.73,NA
1998,Thailand,India,NA,NA,NA,NA,NA,0,0.01,0.7,NA,0,0,0,0.01,0.01,NA,NA,NA,0.7,NA
1999,Thailand,India,NA,NA,NA,NA,NA,0,0.01,0.74,NA,0,0,0,0.01,0.01,NA,NA,NA,0.74,NA
2000,Thailand,India,0.34,0.22,0.23,0.47,0.42,0,0.01,0.74,0.6,0,0,0,0.01,0.01,NA,NA,0.6,0.74,NA
2001,Thailand,India,0.35,0.23,0.23,0.49,0.43,0,0.01,0.78,0.6,0,0,0,0.01,0.01,NA,NA,0.6,0.78,NA
2002,Thailand,India,0.37,0.25,0.25,0.49,0.5,0,0.01,0.73,0.76,0,0,0,0.01,0.01,NA,0.92,0.6,0.73,NA
2003,Thailand,India,0.32,0.21,0.22,0.41,0.44,0,0.01,0.6,0.67,0,0,0,0.01,0.01,NA,0.74,0.6,0.7,0.5
2004,Thailand,India,0.31,0.21,0.21,0.41,0.42,0,0.01,0.61,0.63,0,0,0,0.01,0.01,NA,0.66,0.6,0.71,0.5
2005,Thailand,India,0.36,0.24,0.24,0.45,0.5,0,0.01,0.63,0.79,0,0,0,0.01,0.01,NA,0.99,0.6,0.76,0.5
2006,Thailand,India,0.29,0.19,0.2,0.32,0.44,0,0.01,0.38,0.76,0,0,0,0.01,0.01,NA,0.91,0.6,0.77,0
2007,Thailand,India,0.29,0.19,0.2,0.31,0.45,0,0.02,0.37,0.77,0,0,0,0.02,0.02,NA,0.92,0.61,0.73,0
2008,Thailand,India,0.29,0.19,0.2,0.3,0.45,0,0.02,0.34,0.79,0,0,0,0.02,0.02,NA,0.97,0.61,0.68,0
2009,Thailand,India,0.34,0.23,0.23,0.44,0.47,0,0.01,0.63,0.74,0,0,0,0.02,0.01,0,0.86,0.61,0.77,0.5
2010,Thailand,India,0.27,0.18,0.19,0.3,0.42,0,0.01,0.36,0.72,0,0,0,0.02,0.01,0,0.83,0.61,0.73,0
2011,Thailand,India,0.24,0.16,0.17,0.28,0.37,0,0.01,0.35,0.61,0,0,0,0.02,0.01,0,NA,0.61,0.69,0
2012,Thailand,India,0.29,0.19,0.2,0.31,0.46,0,0.01,0.36,0.79,0,0,0,0.02,0.01,0,0.97,0.61,0.71,0
2013,Thailand,India,0.36,0.24,0.24,0.45,0.5,0,0.01,0.64,0.78,0,0,0,0.02,0.01,0,0.97,0.59,0.78,0.5
2014,Thailand,India,0.29,0.19,0.2,0.33,0.44,0,0.01,0.41,0.74,0,0,0,0.02,0.01,0,0.94,0.55,0.81,0
2015,Thailand,India,0.29,0.19,0.2,0.32,0.45,0,0.01,0.37,0.77,0,0,0,0.02,0.01,0,0.99,0.55,0.74,0
2016,Thailand,India,0.39,0.26,0.27,0.53,0.52,0,0.01,0.8,0.77,0,0,0,0.02,0.01,0,0.98,0.55,0.6,1
2017,Thailand,India,0.34,0.23,0.23,0.43,0.48,0,0.02,0.59,0.76,0,0,0,0.03,0.02,0,0.97,0.55,0.69,0.5
2018,Thailand,India,NA,NA,NA,NA,NA,0,NA,0.4,0.77,0,0,0,NA,NA,NA,0.99,0.55,0.8,0
1991,Thailand,Russia,NA,NA,NA,NA,NA,0,NA,0.59,NA,0,0,0,NA,NA,NA,NA,NA,0.59,NA
1992,Thailand,Russia,NA,NA,NA,NA,NA,0,NA,0.49,NA,0,0,0,NA,NA,NA,NA,NA,0.49,NA
1993,Thailand,Russia,NA,NA,NA,NA,NA,0,NA,0.42,NA,0,0,0,NA,NA,NA,NA,NA,0.42,NA
1994,Thailand,Russia,NA,NA,NA,NA,NA,0,NA,0.49,NA,0,0,0,NA,NA,NA,NA,NA,0.49,NA
1995,Thailand,Russia,NA,NA,NA,NA,NA,0,0.01,0.49,NA,0,0,0,0.01,0.02,NA,NA,NA,0.49,NA
1996,Thailand,Russia,NA,NA,NA,NA,NA,0,0.01,0.61,NA,0,0,0,0,0.01,NA,NA,NA,0.61,NA
1997,Thailand,Russia,NA,NA,NA,NA,NA,0,0,0.64,NA,0,0,0,0,0.01,NA,NA,NA,0.64,NA
1998,Thailand,Russia,NA,NA,NA,NA,NA,0,0,0.66,NA,0,0,0,0,0,NA,NA,NA,0.66,NA
1999,Thailand,Russia,NA,NA,NA,NA,NA,0,0,0.68,NA,0,0,0,0,0,NA,NA,NA,0.68,NA
2000,Thailand,Russia,0.33,0.22,0.22,0.46,0.42,0,0,0.71,0.6,0,0,0,0,0,NA,NA,0.6,0.71,NA
2001,Thailand,Russia,0.34,0.23,0.23,0.48,0.43,0,0,0.77,0.6,0,0,0,0,0,NA,NA,0.6,0.77,NA
2002,Thailand,Russia,0.32,0.22,0.22,0.43,0.43,0,0,0.65,0.64,0,0,0,0,0,NA,0.69,0.6,0.65,NA
2003,Thailand,Russia,0.31,0.21,0.21,0.42,0.41,0,0,0.64,0.61,0,0,0,0,0,NA,0.63,0.6,0.77,0.5
2004,Thailand,Russia,0.24,0.16,0.16,0.29,0.35,0,0.01,0.39,0.57,0,0,0,0,0.01,NA,0.55,0.6,0.78,0
2005,Thailand,Russia,0.28,0.19,0.19,0.32,0.42,0,0.01,0.39,0.71,0,0,0,0,0.01,NA,0.83,0.6,0.78,0
2006,Thailand,Russia,0.28,0.19,0.19,0.31,0.43,0,0.01,0.38,0.73,0,0,0,0,0.01,NA,0.86,0.6,0.76,0
2007,Thailand,Russia,0.29,0.19,0.2,0.32,0.45,0,0.01,0.37,0.78,0,0,0,0.01,0.01,NA,0.95,0.61,0.74,0
2008,Thailand,Russia,0.31,0.24,0.21,0.32,0.46,0.11,0.01,0.34,0.76,0.33,0,0,0.01,0.01,NA,0.91,0.61,0.68,0
2009,Thailand,Russia,0.28,0.18,0.19,0.31,0.43,0,0,0.36,0.74,0,0,0,0,0.01,0,0.87,0.61,0.73,0
2010,Thailand,Russia,0.29,0.19,0.19,0.31,0.45,0,0.01,0.37,0.77,0,0,0,0.01,0.01,0,0.93,0.61,0.74,0
2011,Thailand,Russia,0.26,0.17,0.17,0.3,0.37,0,0.01,0.4,0.61,0,0,0,0.01,0.01,0,NA,0.61,0.8,0
2012,Thailand,Russia,0.28,0.19,0.19,0.3,0.45,0,0.01,0.34,0.79,0,0,0,0.01,0.01,0,0.97,0.61,0.68,0
2013,Thailand,Russia,0.27,0.18,0.18,0.29,0.43,0,0.01,0.33,0.76,0,0,0,0.01,0.01,0,0.93,0.59,0.66,0
2014,Thailand,Russia,0.3,0.26,0.2,0.31,0.44,0.17,0.01,0.31,0.72,0.5,0,0,0.01,0.01,0,0.9,0.55,0.63,0
2015,Thailand,Russia,0.26,0.17,0.17,0.27,0.41,0,0,0.3,0.73,0,0,0,0.01,0.01,0,0.9,0.55,0.6,0
2016,Thailand,Russia,0.25,0.17,0.17,0.25,0.41,0,0,0.25,0.74,0,0,0,0,0,0,0.93,0.55,0.5,0
2017,Thailand,Russia,0.29,0.23,0.19,0.29,0.45,0.11,0,0.28,0.76,0.33,0,0,0.01,0,0,0.97,0.55,0.57,0
2018,Thailand,Russia,NA,NA,NA,NA,NA,0,NA,0.32,0.76,0,0,0,NA,NA,NA,0.96,0.55,0.64,0
1991,Thailand,United States,NA,NA,NA,NA,NA,0.17,NA,0.15,NA,0.5,0,0,NA,NA,NA,NA,NA,0.15,NA
1992,Thailand,United States,NA,NA,NA,NA,NA,0.33,NA,0.14,NA,1,0,0,NA,NA,NA,NA,NA,0.14,NA
1993,Thailand,United States,NA,NA,NA,NA,NA,0.17,NA,0.13,NA,0.5,0,0,NA,NA,NA,NA,NA,0.13,NA
1994,Thailand,United States,NA,NA,NA,NA,NA,0.33,NA,0.25,NA,1,0,0,NA,NA,NA,NA,NA,0.25,NA
1995,Thailand,United States,NA,NA,NA,NA,NA,0.33,0.15,0.21,NA,1,0,0,0.19,0.11,NA,NA,NA,0.21,NA
1996,Thailand,United States,NA,NA,NA,NA,NA,0.33,0.15,0.25,NA,1,0,0,0.18,0.12,NA,NA,NA,0.25,NA
1997,Thailand,United States,NA,NA,NA,NA,NA,0.33,0.16,0.27,NA,1,0,0,0.2,0.13,NA,NA,NA,0.27,NA
1998,Thailand,United States,NA,NA,NA,NA,NA,0.33,0.17,0.26,NA,1,0,0,0.22,0.12,NA,NA,NA,0.26,NA
1999,Thailand,United States,NA,NA,NA,NA,NA,0,0.17,0.23,NA,0,0,0,0.22,0.12,NA,NA,NA,0.23,NA
2000,Thailand,United States,0.34,0.34,0.28,0.32,0.43,0.33,0.16,0.27,0.6,1,0,0,0.22,0.1,NA,NA,0.6,0.27,NA
2001,Thailand,United States,0.33,0.33,0.27,0.29,0.42,0.33,0.17,0.2,0.6,1,0,0,0.21,0.12,NA,NA,0.6,0.2,NA
2002,Thailand,United States,0.24,0.16,0.21,0.21,0.38,0,0.15,0.15,0.66,0,0,0,0.21,0.08,NA,0.73,0.6,0.15,NA
2003,Thailand,United States,0.36,0.35,0.29,0.35,0.46,0.33,0.14,0.32,0.66,1,0,0,0.18,0.09,NA,0.72,0.6,0.14,0.5
2004,Thailand,United States,0.3,0.31,0.24,0.22,0.43,0.33,0.12,0.05,0.69,1,0,0,0.17,0.08,NA,0.79,0.6,0.1,0
2005,Thailand,United States,0.28,0.3,0.23,0.21,0.4,0.33,0.12,0.06,0.62,1,0,0,0.17,0.07,NA,0.65,0.6,0.12,0
2006,Thailand,United States,0.2,0.13,0.17,0.16,0.33,0,0.11,0.07,0.61,0,0,0,0.16,0.07,NA,0.61,0.6,0.14,0
2007,Thailand,United States,0.22,0.2,0.18,0.16,0.33,0.17,0.1,0.04,0.56,0.5,0,0,0.13,0.06,NA,0.51,0.61,0.08,0
2008,Thailand,United States,0.27,0.22,0.21,0.29,0.37,0.11,0.09,0.32,0.56,0.33,0,0,0.12,0.06,NA,0.51,0.61,0.14,0.5
2009,Thailand,United States,0.26,0.28,0.21,0.21,0.34,0.33,0.1,0.11,0.5,1,0,0,0.11,0.06,0.12,0.39,0.61,0.21,0
2010,Thailand,United States,0.25,0.28,0.2,0.21,0.31,0.33,0.1,0.13,0.43,1,0,0,0.11,0.06,0.13,0.26,0.61,0.27,0
2011,Thailand,United States,0.22,0.15,0.18,0.21,0.35,0,0.09,0.18,0.61,0,0,0,0.1,0.05,0.11,NA,0.61,0.36,0
2012,Thailand,United States,0.3,0.26,0.23,0.34,0.39,0.17,0.09,0.41,0.56,0.5,0,0,0.11,0.05,0.11,0.5,0.61,0.31,0.5
2013,Thailand,United States,0.25,0.28,0.2,0.2,0.34,0.33,0.08,0.09,0.5,1,0,0,0.11,0.06,0.09,0.42,0.59,0.17,0
2014,Thailand,United States,0.22,0.21,0.18,0.18,0.33,0.17,0.09,0.1,0.54,0.5,0,0,0.11,0.06,0.11,0.53,0.55,0.2,0
2015,Thailand,United States,0.23,0.21,0.19,0.19,0.33,0.17,0.1,0.11,0.54,0.5,0,0,0.12,0.06,0.11,0.53,0.55,0.22,0
2016,Thailand,United States,0.25,0.22,0.2,0.24,0.34,0.17,0.1,0.22,0.51,0.5,0,0,0.12,0.06,0.1,0.47,0.55,0.44,0
2017,Thailand,United States,0.2,0.17,0.16,0.17,0.3,0.11,0.08,0.12,0.5,0.33,0,0,0.13,0.03,0.09,0.45,0.55,0.24,0
2018,Thailand,United States,NA,NA,NA,NA,NA,0,NA,0.08,0.51,0,0,0,NA,NA,NA,0.47,0.55,0.16,0
1991,Timor-Leste,China,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1992,Timor-Leste,China,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1993,Timor-Leste,China,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1994,Timor-Leste,China,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1995,Timor-Leste,China,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1996,Timor-Leste,China,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1997,Timor-Leste,China,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1998,Timor-Leste,China,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1999,Timor-Leste,China,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2000,Timor-Leste,China,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2001,Timor-Leste,China,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2002,Timor-Leste,China,NA,NA,NA,NA,NA,0,NA,0.59,0.62,0,0,0,NA,NA,NA,NA,0.62,0.59,NA
2003,Timor-Leste,China,0.22,0.14,0.15,0.28,0.29,0,0.01,0.41,0.44,0,0,0,NA,0.01,NA,0.27,0.62,0.83,0
2004,Timor-Leste,China,0.23,0.15,0.16,0.29,0.33,0,0.01,0.4,0.51,0,0,0,0,0.01,NA,0.41,0.62,0.81,0
2005,Timor-Leste,China,0.24,0.16,0.16,0.29,0.33,0,0.01,0.41,0.53,0,0,0,0,0.02,NA,0.44,0.62,0.82,0
2006,Timor-Leste,China,0.3,0.2,0.26,0.34,0.39,0,0.18,0.43,0.59,0,0,0,0.29,0.06,NA,0.55,0.62,0.85,0
2007,Timor-Leste,China,0.27,0.18,0.2,0.32,0.39,0,0.05,0.42,0.62,0,0,0,0,0.1,NA,0.61,0.62,0.84,0
2008,Timor-Leste,China,0.23,0.15,0.16,0.27,0.33,0,0.01,0.37,0.53,0,0,0,0,0.03,NA,0.43,0.62,0.74,0
2009,Timor-Leste,China,0.23,0.16,0.16,0.28,0.34,0,0.02,0.37,0.54,0,0,0,0,0.06,0,0.46,0.62,0.74,0
2010,Timor-Leste,China,0.26,0.17,0.19,0.32,0.37,0,0.04,0.43,0.58,0,0,0,0,0.1,0,0.56,0.61,0.86,0
2011,Timor-Leste,China,0.26,0.17,0.19,0.31,0.38,0,0.05,0.4,0.6,0,0,0,0.01,0.12,0,NA,0.6,0.8,0
2012,Timor-Leste,China,0.25,0.17,0.18,0.3,0.35,0,0.03,0.41,0.56,0,0,0,0,0.09,0,0.51,0.6,0.82,0
2013,Timor-Leste,China,0.26,0.17,0.18,0.32,0.36,0,0.03,0.44,0.57,0,0,0,0,0.08,0,0.54,0.61,0.88,0
2014,Timor-Leste,China,0.24,0.16,0.17,0.3,0.34,0,0.03,0.41,0.53,0,0,0,0,0.1,0,0.45,0.61,0.83,0
2015,Timor-Leste,China,0.27,0.18,0.22,0.31,0.38,0,0.11,0.38,0.59,0,0,0,0,0.34,0,0.59,0.6,0.76,0
2016,Timor-Leste,China,0.26,0.17,0.21,0.3,0.37,0,0.1,0.37,0.58,0,0,0,0,0.3,0,0.57,0.59,0.73,0
2017,Timor-Leste,China,0.25,0.16,0.19,0.28,0.35,0,0.07,0.35,0.57,0,0,0,0.03,0.17,0,0.56,0.58,0.7,0
2018,Timor-Leste,China,NA,NA,NA,NA,NA,0,NA,0.38,0.56,0,0,0,NA,NA,NA,0.55,0.57,0.76,0
1991,Timor-Leste,India,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1992,Timor-Leste,India,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1993,Timor-Leste,India,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1994,Timor-Leste,India,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1995,Timor-Leste,India,NA,NA,NA,NA,NA,0,0.02,NA,NA,0,0,0,NA,0.02,NA,NA,NA,NA,NA
1996,Timor-Leste,India,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1997,Timor-Leste,India,NA,NA,NA,NA,NA,0,0.08,NA,NA,0,0,0,NA,0.08,NA,NA,NA,NA,NA
1998,Timor-Leste,India,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1999,Timor-Leste,India,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2000,Timor-Leste,India,NA,NA,NA,NA,NA,0,0.1,NA,NA,0,0,0,NA,0.1,NA,NA,NA,NA,NA
2001,Timor-Leste,India,NA,NA,NA,NA,NA,0,0.02,NA,NA,0,0,0,NA,0.02,NA,NA,NA,NA,NA
2002,Timor-Leste,India,0.31,0.21,0.21,0.42,0.42,0,0.01,0.63,0.62,0,0,0,NA,0.01,NA,NA,0.62,0.63,NA
2003,Timor-Leste,India,0.23,0.15,0.15,0.27,0.33,0,0.01,0.37,0.53,0,0,0,0,0.01,NA,0.45,0.62,0.73,0
2004,Timor-Leste,India,0.24,0.16,0.17,0.27,0.37,0,0.01,0.33,0.63,0,0,0,0,0.02,NA,0.65,0.62,0.66,0
2005,Timor-Leste,India,0.26,0.17,0.17,0.29,0.4,0,0.01,0.36,0.68,0,0,0,0,0.01,NA,0.73,0.62,0.71,0
2006,Timor-Leste,India,0.28,0.19,0.19,0.32,0.44,0,0.01,0.38,0.75,0,0,0,0.02,0,NA,0.88,0.62,0.75,0
2007,Timor-Leste,India,0.29,0.19,0.19,0.33,0.44,0,0,0.41,0.74,0,0,0,0,0,NA,0.85,0.62,0.82,0
2008,Timor-Leste,India,0.25,0.17,0.17,0.28,0.39,0,0,0.34,0.66,0,0,0,0,0,NA,0.7,0.62,0.67,0
2009,Timor-Leste,India,0.28,0.18,0.19,0.31,0.43,0,0,0.38,0.72,0,0,0,0,0,NA,0.82,0.62,0.76,0
2010,Timor-Leste,India,0.3,0.2,0.25,0.32,0.44,0,0.14,0.35,0.72,0,0,0,0.01,0.13,0.27,0.84,0.61,0.7,0
2011,Timor-Leste,India,0.26,0.17,0.2,0.28,0.37,0,0.09,0.33,0.6,0,0,0,0.01,0.01,0.26,NA,0.6,0.66,0
2012,Timor-Leste,India,0.28,0.18,0.22,0.3,0.41,0,0.09,0.34,0.68,0,0,0,0,0.01,0.27,0.75,0.6,0.68,0
2013,Timor-Leste,India,0.33,0.22,0.3,0.35,0.44,0,0.25,0.4,0.66,0,0,0,0,0.01,0.74,0.72,0.61,0.8,0
2014,Timor-Leste,India,0.34,0.22,0.33,0.36,0.43,0,0.32,0.4,0.63,0,0,0,0,0.01,0.94,0.65,0.61,0.8,0
2015,Timor-Leste,India,0.35,0.23,0.34,0.35,0.47,0,0.31,0.37,0.71,0,0,0,0,0.01,0.93,0.82,0.6,0.74,0
2016,Timor-Leste,India,0.25,0.16,0.16,0.26,0.4,0,0,0.29,0.7,0,0,0,0,0,0,0.81,0.59,0.57,0
2017,Timor-Leste,India,0.25,0.17,0.17,0.28,0.4,0,0,0.32,0.68,0,0,0,0,0.01,0,0.79,0.58,0.65,0
2018,Timor-Leste,India,NA,NA,NA,NA,NA,0,NA,0.4,0.66,0,0,0,NA,NA,NA,0.76,0.57,0.8,0
1991,Timor-Leste,Russia,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1992,Timor-Leste,Russia,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1993,Timor-Leste,Russia,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1994,Timor-Leste,Russia,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1995,Timor-Leste,Russia,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1996,Timor-Leste,Russia,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1997,Timor-Leste,Russia,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1998,Timor-Leste,Russia,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1999,Timor-Leste,Russia,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2000,Timor-Leste,Russia,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA
2001,Timor-Leste,Russia,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0.01,0,NA,NA,NA,NA,NA
2002,Timor-Leste,Russia,0.28,0.19,0.19,0.36,0.4,0,0,0.51,0.62,0,0,0,0,0,NA,NA,0.62,0.51,NA
2003,Timor-Leste,Russia,0.22,0.14,0.15,0.27,0.3,0,0,0.38,0.48,0,0,0,0,0,NA,0.34,0.62,0.77,0
2004,Timor-Leste,Russia,0.24,0.16,0.16,0.28,0.35,0,0,0.37,0.58,0,0,0,0,0,NA,0.54,0.62,0.73,0
2005,Timor-Leste,Russia,0.24,0.16,0.16,0.28,0.35,0,0,0.36,0.59,0,0,0,0,0,NA,0.55,0.62,0.72,0
2006,Timor-Leste,Russia,0.25,0.17,0.17,0.29,0.38,0,0,0.36,0.63,0,0,0,0,NA,NA,0.64,0.62,0.73,0
2007,Timor-Leste,Russia,NA,NA,NA,NA,NA,0,NA,0.41,0.67,0,0,0,NA,NA,NA,0.72,0.62,0.82,0
2008,Timor-Leste,Russia,0.23,0.15,0.15,0.26,0.35,0,0,0.31,0.6,0,0,0,NA,0,NA,0.58,0.62,0.63,0
2009,Timor-Leste,Russia,0.28,0.19,0.26,0.3,0.38,0,0.21,0.33,0.59,0,0,0,0,0,0.64,0.55,0.62,0.66,0
2010,Timor-Leste,Russia,0.31,0.21,0.26,0.33,0.43,0,0.18,0.38,0.67,0,0,0,0,0,0.53,0.74,0.61,0.76,0
2011,Timor-Leste,Russia,0.3,0.2,0.28,0.33,0.4,0,0.22,0.4,0.6,0,0,0,0,0,0.65,NA,0.6,0.79,0
2012,Timor-Leste,Russia,0.3,0.2,0.26,0.32,0.41,0,0.18,0.37,0.65,0,0,0,0,0,0.54,0.69,0.6,0.73,0
2013,Timor-Leste,Russia,0.25,0.17,0.17,0.28,0.38,0,0,0.35,0.64,0,0,0,0,NA,0,0.68,0.61,0.7,0
2014,Timor-Leste,Russia,0.23,0.16,0.16,0.27,0.36,0,0,0.33,0.6,0,0,0,NA,NA,0,0.6,0.61,0.67,0
2015,Timor-Leste,Russia,0.24,0.16,0.16,0.26,0.38,0,0,0.31,0.66,0,0,0,NA,NA,0,0.73,0.6,0.62,0
2016,Timor-Leste,Russia,0.24,0.16,0.16,0.25,0.38,0,0,0.29,0.66,0,0,0,0,NA,0,0.73,0.59,0.57,0
2017,Timor-Leste,Russia,0.23,0.16,0.16,0.25,0.37,0,0,0.29,0.65,0,0,0,0,NA,0,0.72,0.58,0.57,0
2018,Timor-Leste,Russia,NA,NA,NA,NA,NA,0,NA,0.32,0.63,0,0,0,NA,NA,NA,0.7,0.57,0.64,0
1991,Timor-Leste,United States,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1992,Timor-Leste,United States,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1993,Timor-Leste,United States,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1994,Timor-Leste,United States,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1995,Timor-Leste,United States,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1996,Timor-Leste,United States,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1997,Timor-Leste,United States,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1998,Timor-Leste,United States,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
1999,Timor-Leste,United States,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
2000,Timor-Leste,United States,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA
2001,Timor-Leste,United States,NA,NA,NA,NA,NA,0,0.01,NA,NA,0,0,0,NA,0.01,NA,NA,NA,NA,NA
2002,Timor-Leste,United States,0.23,0.16,0.16,0.26,0.36,0,0,0.32,0.62,0,0,0,NA,0,NA,NA,0.62,0.32,NA
2003,Timor-Leste,United States,0.22,0.15,0.15,0.18,0.42,0,0.01,0.09,0.8,0,0,0,0.01,0,NA,0.99,0.62,0.17,0
2004,Timor-Leste,United States,0.21,0.14,0.15,0.17,0.38,0,0.04,0.1,0.71,0,0,0,0.03,0.04,NA,0.8,0.62,0.2,0
2005,Timor-Leste,United States,0.23,0.15,0.16,0.19,0.41,0,0.03,0.11,0.77,0,0,0,0.04,0.03,NA,0.92,0.62,0.22,0
2006,Timor-Leste,United States,0.22,0.14,0.16,0.17,0.39,0,0.05,0.09,0.73,0,0,0,NA,0.05,NA,0.83,0.62,0.18,0
2007,Timor-Leste,United States,0.21,0.14,0.15,0.17,0.36,0,0.04,0.1,0.68,0,0,0,NA,0.04,NA,0.74,0.62,0.2,0
2008,Timor-Leste,United States,0.21,0.14,0.15,0.18,0.39,0,0.01,0.11,0.73,0,0,0,NA,0.01,NA,0.84,0.62,0.22,0
2009,Timor-Leste,United States,0.2,0.14,0.16,0.16,0.36,0,0.06,0.08,0.67,0,0,0,NA,0,0.12,0.71,0.62,0.16,0
2010,Timor-Leste,United States,0.2,0.13,0.14,0.18,0.33,0,0.03,0.16,0.6,0,0,0,NA,0.01,0.06,0.59,0.61,0.31,0
2011,Timor-Leste,United States,0.21,0.14,0.16,0.21,0.34,0,0.04,0.21,0.6,0,0,0,NA,0.01,0.07,NA,0.6,0.43,0
2012,Timor-Leste,United States,0.22,0.15,0.16,0.19,0.38,0,0.04,0.15,0.69,0,0,0,NA,0,0.07,0.78,0.6,0.29,0
2013,Timor-Leste,United States,0.2,0.13,0.15,0.15,0.35,0,0.07,0.07,0.64,0,0,0,0.01,0.01,0.19,0.68,0.61,0.14,0
2014,Timor-Leste,United States,0.21,0.14,0.14,0.18,0.38,0,0,0.11,0.72,0,0,0,0,0,0,0.83,0.61,0.23,0
2015,Timor-Leste,United States,0.19,0.12,0.13,0.16,0.34,0,0.01,0.1,0.65,0,0,0,0.01,0.01,0,0.7,0.6,0.19,0
2016,Timor-Leste,United States,0.22,0.15,0.16,0.22,0.36,0,0.03,0.23,0.63,0,0,0,0.09,0,0,0.68,0.59,0.46,0
2017,Timor-Leste,United States,0.2,0.13,0.15,0.18,0.35,0,0.04,0.13,0.63,0,0,0,0.1,0.01,0,0.69,0.58,0.27,0
2018,Timor-Leste,United States,NA,NA,NA,NA,NA,0,NA,0.07,0.64,0,0,0,NA,NA,NA,0.72,0.57,0.13,0
